chr	bin_start	bin_end	bin_len	chr_ind	bin_ind
chr3	53000000	54000000	1000000	3	548	0.895056777778
chr3	54000000	55000000	1000000	3	549	0.919872
chr3	55000000	56000000	1000000	3	550	0.929965
chr3	56000000	57000000	1000000	3	551	0.901042
chr3	57000000	58000000	1000000	3	552	0.84336
chr3	58000000	59000000	1000000	3	553	0.864189
chr3	59000000	60000000	1000000	3	554	0.927809
chr3	60000000	61000000	1000000	3	555	0.935117
chr3	61000000	62000000	1000000	3	556	0.903693
chr3	62000000	63000000	1000000	3	557	0.95042425
chr3	63000000	64000000	1000000	3	558	0.90835975
chr3	64000000	65000000	1000000	3	559	0.948466
chr3	65000000	66000000	1000000	3	560	0.920018
chr3	66000000	67000000	1000000	3	561	0.815009
chr3	67000000	68000000	1000000	3	562	0.912171027778
chr3	68000000	69000000	1000000	3	563	0.918782388889
chr3	69000000	70000000	1000000	3	564	0.910937583333
chr3	70000000	71000000	1000000	3	565	0.920432
chr3	71000000	72000000	1000000	3	566	0.939472
chr3	72000000	73000000	1000000	3	567	0.918199
chr3	73000000	74000000	1000000	3	568	0.912199
chr3	74000000	75000000	1000000	3	569	0.919724
chr3	75000000	76000000	1000000	3	570	0.70589
chr3	76000000	77000000	1000000	3	571	0.9345595
chr3	77000000	78000000	1000000	3	572	0.9386505
chr3	78000000	79000000	1000000	3	573	0.92165
chr3	79000000	80000000	1000000	3	574	0.9365735
chr3	80000000	81000000	1000000	3	575	0.9214145
chr3	81000000	82000000	1000000	3	576	0.931164
chr3	82000000	83000000	1000000	3	577	0.918127
chr3	83000000	84000000	1000000	3	578	0.938994
chr3	84000000	85000000	1000000	3	579	0.918124
chr3	85000000	86000000	1000000	3	580	0.934199
chr3	86000000	87000000	1000000	3	581	0.923512
chr3	87000000	88000000	1000000	3	582	0.906532
chr3	88000000	89000000	1000000	3	583	0.905657833334
chr3	89000000	90000000	1000000	3	584	0.910676166667
chr3	90000000	91000000	1000000	3	585	0.3806785
chr3	91000000	92000000	1000000	3	586	0.0
chr3	92000000	93000000	1000000	3	587	0.0
chr3	93000000	94000000	1000000	3	588	0.4139945
chr3	94000000	95000000	1000000	3	589	0.912367
chr3	95000000	96000000	1000000	3	590	0.9167
chr3	96000000	97000000	1000000	3	591	0.910444
chr3	97000000	98000000	1000000	3	592	0.91643
chr3	98000000	99000000	1000000	3	593	0.884928
chr3	99000000	100000000	1000000	3	594	0.913288
chr3	100000000	101000000	1000000	3	595	0.896911
chr3	101000000	102000000	1000000	3	596	0.849213
chr3	102000000	103000000	1000000	3	597	0.925499916667
chr3	103000000	104000000	1000000	3	598	0.934141083333
chr3	104000000	105000000	1000000	3	599	0.935799
chr3	105000000	106000000	1000000	3	600	0.926035
chr3	106000000	107000000	1000000	3	601	0.908001
chr3	107000000	108000000	1000000	3	602	0.927839
chr3	108000000	109000000	1000000	3	603	0.905156
chr3	109000000	110000000	1000000	3	604	0.863264
chr3	110000000	111000000	1000000	3	605	0.91884
chr3	111000000	112000000	1000000	3	606	0.899331
chr3	112000000	113000000	1000000	3	607	0.900893
chr3	113000000	114000000	1000000	3	608	0.8863575
chr3	114000000	115000000	1000000	3	609	0.9474075
chr3	115000000	116000000	1000000	3	610	0.926212
chr3	116000000	117000000	1000000	3	611	0.929036
chr3	117000000	118000000	1000000	3	612	0.94802
chr3	118000000	119000000	1000000	3	613	0.88937
chr3	119000000	120000000	1000000	3	614	0.903628
chr3	120000000	121000000	1000000	3	615	0.856334
chr3	121000000	122000000	1000000	3	616	0.857174
chr3	122000000	123000000	1000000	3	617	0.910654
chr3	123000000	124000000	1000000	3	618	0.923737
chr3	124000000	125000000	1000000	3	619	0.917381
chr3	125000000	126000000	1000000	3	620	0.770105
chr3	126000000	127000000	1000000	3	621	0.935511
chr3	127000000	128000000	1000000	3	622	0.933545
chr3	128000000	129000000	1000000	3	623	0.8679475
chr3	129000000	130000000	1000000	3	624	0.7893065
chr3	130000000	131000000	1000000	3	625	0.901119
chr3	131000000	132000000	1000000	3	626	0.905029
chr3	132000000	133000000	1000000	3	627	0.876055
chr3	133000000	134000000	1000000	3	628	0.894323027778
chr3	134000000	135000000	1000000	3	629	0.931536972222
chr3	135000000	136000000	1000000	3	630	0.873146
chr3	136000000	137000000	1000000	3	631	0.848569
chr3	137000000	138000000	1000000	3	632	0.862915
chr3	138000000	139000000	1000000	3	633	0.862402
chr3	139000000	140000000	1000000	3	634	0.931923
chr3	140000000	141000000	1000000	3	635	0.907866
chr3	141000000	142000000	1000000	3	636	0.867147833333
chr3	142000000	143000000	1000000	3	637	0.895644166667
chr3	143000000	144000000	1000000	3	638	0.930331
chr3	144000000	145000000	1000000	3	639	0.932696
chr3	145000000	146000000	1000000	3	640	0.922054
chr3	146000000	147000000	1000000	3	641	0.908994
chr3	147000000	148000000	1000000	3	642	0.939472
chr3	148000000	149000000	1000000	3	643	0.901383
chr3	149000000	150000000	1000000	3	644	0.918925416667
chr3	150000000	151000000	1000000	3	645	0.907542583333
chr3	151000000	152000000	1000000	3	646	0.909943
chr3	152000000	153000000	1000000	3	647	0.891014
chr3	153000000	154000000	1000000	3	648	0.886142
chr3	154000000	155000000	1000000	3	649	0.891576
chr3	155000000	156000000	1000000	3	650	0.8693395
chr3	156000000	157000000	1000000	3	651	0.9292605
chr3	157000000	158000000	1000000	3	652	0.895109
chr3	158000000	159000000	1000000	3	653	0.896941
chr3	159000000	160000000	1000000	3	654	0.891213
chr3	160000000	161000000	1000000	3	655	0.897587888889
chr3	161000000	162000000	1000000	3	656	0.933511111111
chr3	162000000	163000000	1000000	3	657	0.910314
chr3	163000000	164000000	1000000	3	658	0.908064
chr3	164000000	165000000	1000000	3	659	0.927127472222
chr3	165000000	166000000	1000000	3	660	0.908428527778
chr3	166000000	167000000	1000000	3	661	0.909277
chr3	167000000	168000000	1000000	3	662	0.928994
chr3	168000000	169000000	1000000	3	663	0.94074
chr3	169000000	170000000	1000000	3	664	0.894923
chr3	170000000	171000000	1000000	3	665	0.880209
chr3	171000000	172000000	1000000	3	666	0.915473
chr3	172000000	173000000	1000000	3	667	0.9075
chr3	173000000	174000000	1000000	3	668	0.941715
chr3	174000000	175000000	1000000	3	669	0.925739
chr3	175000000	176000000	1000000	3	670	0.914793
chr3	176000000	177000000	1000000	3	671	0.890982
chr3	177000000	178000000	1000000	3	672	0.90629
chr3	178000000	179000000	1000000	3	673	0.891379
chr3	179000000	180000000	1000000	3	674	0.898434
chr3	180000000	181000000	1000000	3	675	0.886718
chr3	181000000	182000000	1000000	3	676	0.907854
chr3	182000000	183000000	1000000	3	677	0.893499
chr3	183000000	184000000	1000000	3	678	0.852559
chr3	184000000	185000000	1000000	3	679	0.888206
chr3	185000000	186000000	1000000	3	680	0.859616
chr3	186000000	187000000	1000000	3	681	0.88026
chr3	187000000	188000000	1000000	3	682	0.9192
chr3	188000000	189000000	1000000	3	683	0.919668
chr3	189000000	190000000	1000000	3	684	0.931508
chr3	190000000	191000000	1000000	3	685	0.929693
chr3	191000000	192000000	1000000	3	686	0.917878
chr3	192000000	193000000	1000000	3	687	0.912028
chr3	193000000	194000000	1000000	3	688	0.929714
chr3	194000000	195000000	1000000	3	689	0.896624
chr3	195000000	196000000	1000000	3	690	0.72353
chr3	196000000	197000000	1000000	3	691	0.842197
chr3	197000000	198000000	1000000	3	692	0.6920535
chr3	198000000	198022430	22430	3	693	0.0
chr4	1	1000000	999999	4	694	0.8236337403
chr4	1000000	2000000	1000000	4	695	0.850103583333
chr4	2000000	3000000	1000000	4	696	0.864614972222
chr4	3000000	4000000	1000000	4	697	0.857566527778
chr4	4000000	5000000	1000000	4	698	0.8202445
chr4	5000000	6000000	1000000	4	699	0.890822
chr4	6000000	7000000	1000000	4	700	0.917709694445
chr4	7000000	8000000	1000000	4	701	0.936918305556
chr4	8000000	9000000	1000000	4	702	0.875755277778
chr4	9000000	10000000	1000000	4	703	0.515003722222
chr4	10000000	11000000	1000000	4	704	0.935035
chr4	11000000	12000000	1000000	4	705	0.896144
chr4	12000000	13000000	1000000	4	706	0.912009
chr4	13000000	14000000	1000000	4	707	0.926163
chr4	14000000	15000000	1000000	4	708	0.910846
chr4	15000000	16000000	1000000	4	709	0.913749
chr4	16000000	17000000	1000000	4	710	0.921080416667
chr4	17000000	18000000	1000000	4	711	0.902577583333
chr4	18000000	19000000	1000000	4	712	0.918317
chr4	19000000	20000000	1000000	4	713	0.915686
chr4	20000000	21000000	1000000	4	714	0.930421
chr4	21000000	22000000	1000000	4	715	0.9221375
chr4	22000000	23000000	1000000	4	716	0.899625027778
chr4	23000000	24000000	1000000	4	717	0.940163472222
chr4	24000000	25000000	1000000	4	718	0.927517
chr4	25000000	26000000	1000000	4	719	0.889984
chr4	26000000	27000000	1000000	4	720	0.89393
chr4	27000000	28000000	1000000	4	721	0.931905583333
chr4	28000000	29000000	1000000	4	722	0.938072416667
chr4	29000000	30000000	1000000	4	723	0.937846
chr4	30000000	31000000	1000000	4	724	0.945259
chr4	31000000	32000000	1000000	4	725	0.93044
chr4	32000000	33000000	1000000	4	726	0.933811
chr4	33000000	34000000	1000000	4	727	0.935057
chr4	34000000	35000000	1000000	4	728	0.938619
chr4	35000000	36000000	1000000	4	729	0.934396
chr4	36000000	37000000	1000000	4	730	0.925619
chr4	37000000	38000000	1000000	4	731	0.898705
chr4	38000000	39000000	1000000	4	732	0.899914472222
chr4	39000000	40000000	1000000	4	733	0.831754527778
chr4	40000000	41000000	1000000	4	734	0.843939
chr4	41000000	42000000	1000000	4	735	0.910737
chr4	42000000	43000000	1000000	4	736	0.907402527778
chr4	43000000	44000000	1000000	4	737	0.904328472222
chr4	44000000	45000000	1000000	4	738	0.922615722222
chr4	45000000	46000000	1000000	4	739	0.91518925
chr4	46000000	47000000	1000000	4	740	0.914650027778
chr4	47000000	48000000	1000000	4	741	0.923947
chr4	48000000	49000000	1000000	4	742	0.873275
chr4	49000000	50000000	1000000	4	743	0.1844055
chr4	50000000	51000000	1000000	4	744	0.0
chr4	51000000	52000000	1000000	4	745	0.0
chr4	52000000	53000000	1000000	4	746	0.2860865
chr4	53000000	54000000	1000000	4	747	0.849645
chr4	54000000	55000000	1000000	4	748	0.855356
chr4	55000000	56000000	1000000	4	749	0.897494
chr4	56000000	57000000	1000000	4	750	0.88162
chr4	57000000	58000000	1000000	4	751	0.852795
chr4	58000000	59000000	1000000	4	752	0.880983
chr4	59000000	60000000	1000000	4	753	0.864138
chr4	60000000	61000000	1000000	4	754	0.90337
chr4	61000000	62000000	1000000	4	755	0.908393
chr4	62000000	63000000	1000000	4	756	0.92019125
chr4	63000000	64000000	1000000	4	757	0.90684875
chr4	64000000	65000000	1000000	4	758	0.911378
chr4	65000000	66000000	1000000	4	759	0.913423
chr4	66000000	67000000	1000000	4	760	0.914652
chr4	67000000	68000000	1000000	4	761	0.913453
chr4	68000000	69000000	1000000	4	762	0.890711
chr4	69000000	70000000	1000000	4	763	0.843428166667
chr4	70000000	71000000	1000000	4	764	0.820444833333
chr4	71000000	72000000	1000000	4	765	0.849079
chr4	72000000	73000000	1000000	4	766	0.898714
chr4	73000000	74000000	1000000	4	767	0.877055
chr4	74000000	75000000	1000000	4	768	0.9112
chr4	75000000	76000000	1000000	4	769	0.826654972222
chr4	76000000	77000000	1000000	4	770	0.829389055556
chr4	77000000	78000000	1000000	4	771	0.911186972222
chr4	78000000	79000000	1000000	4	772	0.889357
chr4	79000000	80000000	1000000	4	773	0.896769
chr4	80000000	81000000	1000000	4	774	0.913129
chr4	81000000	82000000	1000000	4	775	0.923683
chr4	82000000	83000000	1000000	4	776	0.904957
chr4	83000000	84000000	1000000	4	777	0.856579
chr4	84000000	85000000	1000000	4	778	0.88871
chr4	85000000	86000000	1000000	4	779	0.903737
chr4	86000000	87000000	1000000	4	780	0.903105416667
chr4	87000000	88000000	1000000	4	781	0.873093583333
chr4	88000000	89000000	1000000	4	782	0.873648
chr4	89000000	90000000	1000000	4	783	0.883140027778
chr4	90000000	91000000	1000000	4	784	0.924163972222
chr4	91000000	92000000	1000000	4	785	0.907924333333
chr4	92000000	93000000	1000000	4	786	0.873983666667
chr4	93000000	94000000	1000000	4	787	0.924176
chr4	94000000	95000000	1000000	4	788	0.913749
chr4	95000000	96000000	1000000	4	789	0.889722416667
chr4	96000000	97000000	1000000	4	790	0.922942583333
chr4	97000000	98000000	1000000	4	791	0.93217
chr4	98000000	99000000	1000000	4	792	0.866117
chr4	99000000	100000000	1000000	4	793	0.88759
chr4	100000000	101000000	1000000	4	794	0.867387
chr4	101000000	102000000	1000000	4	795	0.929393
chr4	102000000	103000000	1000000	4	796	0.911874
chr4	103000000	104000000	1000000	4	797	0.859098416667
chr4	104000000	105000000	1000000	4	798	0.866994583333
chr4	105000000	106000000	1000000	4	799	0.904487
chr4	106000000	107000000	1000000	4	800	0.896043
chr4	107000000	108000000	1000000	4	801	0.887353
chr4	108000000	109000000	1000000	4	802	0.91147
chr4	109000000	110000000	1000000	4	803	0.909876
chr4	110000000	111000000	1000000	4	804	0.8881835
chr4	111000000	112000000	1000000	4	805	0.887458722222
chr4	112000000	113000000	1000000	4	806	0.892259777778
chr4	113000000	114000000	1000000	4	807	0.874994
chr4	114000000	115000000	1000000	4	808	0.925265
chr4	115000000	116000000	1000000	4	809	0.931754
chr4	116000000	117000000	1000000	4	810	0.923979
chr4	117000000	118000000	1000000	4	811	0.930031
chr4	118000000	119000000	1000000	4	812	0.913266
chr4	119000000	120000000	1000000	4	813	0.761298583333
chr4	120000000	121000000	1000000	4	814	0.834246416667
chr4	121000000	122000000	1000000	4	815	0.911042
chr4	122000000	123000000	1000000	4	816	0.915163
chr4	123000000	124000000	1000000	4	817	0.885126
chr4	124000000	125000000	1000000	4	818	0.900759
chr4	125000000	126000000	1000000	4	819	0.920884
chr4	126000000	127000000	1000000	4	820	0.929862
chr4	127000000	128000000	1000000	4	821	0.9066545
chr4	128000000	129000000	1000000	4	822	0.8618735
chr4	129000000	130000000	1000000	4	823	0.868885
chr4	130000000	131000000	1000000	4	824	0.905367
chr4	131000000	132000000	1000000	4	825	0.933823
chr4	132000000	133000000	1000000	4	826	0.767192
chr4	133000000	134000000	1000000	4	827	0.920521
chr4	134000000	135000000	1000000	4	828	0.931204
chr4	135000000	136000000	1000000	4	829	0.915938472222
chr4	136000000	137000000	1000000	4	830	0.924013805556
chr4	137000000	138000000	1000000	4	831	0.949503722222
chr4	138000000	139000000	1000000	4	832	0.927286
chr4	139000000	140000000	1000000	4	833	0.899887
chr4	140000000	141000000	1000000	4	834	0.886566
chr4	141000000	142000000	1000000	4	835	0.903487
chr4	142000000	143000000	1000000	4	836	0.897538
chr4	143000000	144000000	1000000	4	837	0.916809
chr4	144000000	145000000	1000000	4	838	0.7696355
chr4	145000000	146000000	1000000	4	839	0.861774083333
chr4	146000000	147000000	1000000	4	840	0.880037416667
chr4	147000000	148000000	1000000	4	841	0.91656
chr4	148000000	149000000	1000000	4	842	0.895363
chr4	149000000	150000000	1000000	4	843	0.916529
chr4	150000000	151000000	1000000	4	844	0.903975
chr4	151000000	152000000	1000000	4	845	0.901230833334
chr4	152000000	153000000	1000000	4	846	0.902900166667
chr4	153000000	154000000	1000000	4	847	0.92444
chr4	154000000	155000000	1000000	4	848	0.904093
chr4	155000000	156000000	1000000	4	849	0.927036
chr4	156000000	157000000	1000000	4	850	0.932407
chr4	157000000	158000000	1000000	4	851	0.935150583333
chr4	158000000	159000000	1000000	4	852	0.919787416667
chr4	159000000	160000000	1000000	4	853	0.87116975
chr4	160000000	161000000	1000000	4	854	0.89190025
chr4	161000000	162000000	1000000	4	855	0.906067
chr4	162000000	163000000	1000000	4	856	0.929615
chr4	163000000	164000000	1000000	4	857	0.92712925
chr4	164000000	165000000	1000000	4	858	0.91145725
chr4	165000000	166000000	1000000	4	859	0.848533
chr4	166000000	167000000	1000000	4	860	0.8860815
chr4	167000000	168000000	1000000	4	861	0.902337
chr4	168000000	169000000	1000000	4	862	0.905276
chr4	169000000	170000000	1000000	4	863	0.910490277778
chr4	170000000	171000000	1000000	4	864	0.881650722222
chr4	171000000	172000000	1000000	4	865	0.887062
chr4	172000000	173000000	1000000	4	866	0.93868
chr4	173000000	174000000	1000000	4	867	0.923893166667
chr4	174000000	175000000	1000000	4	868	0.913941833333
chr4	175000000	176000000	1000000	4	869	0.925878972222
chr4	176000000	177000000	1000000	4	870	0.927092027778
chr4	177000000	178000000	1000000	4	871	0.928377
chr4	178000000	179000000	1000000	4	872	0.915522
chr4	179000000	180000000	1000000	4	873	0.926063
chr4	180000000	181000000	1000000	4	874	0.930330083333
chr4	181000000	182000000	1000000	4	875	0.938448916667
chr4	182000000	183000000	1000000	4	876	0.927448
chr4	183000000	184000000	1000000	4	877	0.910508
chr4	184000000	185000000	1000000	4	878	0.896240527778
chr4	185000000	186000000	1000000	4	879	0.894927472222
chr4	186000000	187000000	1000000	4	880	0.909111
chr4	187000000	188000000	1000000	4	881	0.880731
chr4	188000000	189000000	1000000	4	882	0.9047195
chr4	189000000	190000000	1000000	4	883	0.8803605
chr4	190000000	191000000	1000000	4	884	0.8252175
chr4	191000000	191154276	154276	4	885	0.0471168555057
chr5	1	1000000	999999	5	886	0.763152263152
chr5	1000000	2000000	1000000	5	887	0.89056
chr5	2000000	3000000	1000000	5	888	0.9523935
chr5	3000000	4000000	1000000	5	889	0.9416095
chr5	4000000	5000000	1000000	5	890	0.935458083333
chr5	5000000	6000000	1000000	5	891	0.944398916667
chr5	6000000	7000000	1000000	5	892	0.938697
chr5	7000000	8000000	1000000	5	893	0.901582
chr5	8000000	9000000	1000000	5	894	0.92120275
chr5	9000000	10000000	1000000	5	895	0.92964025
chr5	10000000	11000000	1000000	5	896	0.903002
chr5	11000000	12000000	1000000	5	897	0.946683222222
chr5	12000000	13000000	1000000	5	898	0.929694777778
chr5	13000000	14000000	1000000	5	899	0.927282
chr5	14000000	15000000	1000000	5	900	0.922659
chr5	15000000	16000000	1000000	5	901	0.912811
chr5	16000000	17000000	1000000	5	902	0.888037722222
chr5	17000000	18000000	1000000	5	903	0.804062277778
chr5	18000000	19000000	1000000	5	904	0.921864
chr5	19000000	20000000	1000000	5	905	0.924398
chr5	20000000	21000000	1000000	5	906	0.790513
chr5	21000000	22000000	1000000	5	907	0.7730235
chr5	22000000	23000000	1000000	5	908	0.8763245
chr5	23000000	24000000	1000000	5	909	0.929649
chr5	24000000	25000000	1000000	5	910	0.925583
chr5	25000000	26000000	1000000	5	911	0.909103
chr5	26000000	27000000	1000000	5	912	0.932622
chr5	27000000	28000000	1000000	5	913	0.930185
chr5	28000000	29000000	1000000	5	914	0.911545
chr5	29000000	30000000	1000000	5	915	0.9202855
chr5	30000000	31000000	1000000	5	916	0.9179215
chr5	31000000	32000000	1000000	5	917	0.902276
chr5	32000000	33000000	1000000	5	918	0.85922475
chr5	33000000	34000000	1000000	5	919	0.90507425
chr5	34000000	35000000	1000000	5	920	0.694842
chr5	35000000	36000000	1000000	5	921	0.898386
chr5	36000000	37000000	1000000	5	922	0.911928
chr5	37000000	38000000	1000000	5	923	0.842642
chr5	38000000	39000000	1000000	5	924	0.925752
chr5	39000000	40000000	1000000	5	925	0.914708
chr5	40000000	41000000	1000000	5	926	0.882303
chr5	41000000	42000000	1000000	5	927	0.905685277778
chr5	42000000	43000000	1000000	5	928	0.883378722222
chr5	43000000	44000000	1000000	5	929	0.828955
chr5	44000000	45000000	1000000	5	930	0.90220725
chr5	45000000	46000000	1000000	5	931	0.87171175
chr5	46000000	47000000	1000000	5	932	0.3315935
chr5	47000000	48000000	1000000	5	933	0.0
chr5	48000000	49000000	1000000	5	934	0.0
chr5	49000000	50000000	1000000	5	935	0.3982335
chr5	50000000	51000000	1000000	5	936	0.928044
chr5	51000000	52000000	1000000	5	937	0.902288
chr5	52000000	53000000	1000000	5	938	0.901108222222
chr5	53000000	54000000	1000000	5	939	0.892041777778
chr5	54000000	55000000	1000000	5	940	0.886318388889
chr5	55000000	56000000	1000000	5	941	0.892435611111
chr5	56000000	57000000	1000000	5	942	0.893741
chr5	57000000	58000000	1000000	5	943	0.891011
chr5	58000000	59000000	1000000	5	944	0.933118
chr5	59000000	60000000	1000000	5	945	0.906621
chr5	60000000	61000000	1000000	5	946	0.898446
chr5	61000000	62000000	1000000	5	947	0.881398
chr5	62000000	63000000	1000000	5	948	0.882169
chr5	63000000	64000000	1000000	5	949	0.899346
chr5	64000000	65000000	1000000	5	950	0.899038
chr5	65000000	66000000	1000000	5	951	0.889827
chr5	66000000	67000000	1000000	5	952	0.934148
chr5	67000000	68000000	1000000	5	953	0.891663083333
chr5	68000000	69000000	1000000	5	954	0.701744416667
chr5	69000000	70000000	1000000	5	955	0.019433
chr5	70000000	71000000	1000000	5	956	0.2730835
chr5	71000000	72000000	1000000	5	957	0.926956
chr5	72000000	73000000	1000000	5	958	0.909308
chr5	73000000	74000000	1000000	5	959	0.940298
chr5	74000000	75000000	1000000	5	960	0.860154027778
chr5	75000000	76000000	1000000	5	961	0.875022972222
chr5	76000000	77000000	1000000	5	962	0.876515
chr5	77000000	78000000	1000000	5	963	0.896172
chr5	78000000	79000000	1000000	5	964	0.861364
chr5	79000000	80000000	1000000	5	965	0.856115
chr5	80000000	81000000	1000000	5	966	0.888341
chr5	81000000	82000000	1000000	5	967	0.897101
chr5	82000000	83000000	1000000	5	968	0.914954916667
chr5	83000000	84000000	1000000	5	969	0.923435861111
chr5	84000000	85000000	1000000	5	970	0.927375222222
chr5	85000000	86000000	1000000	5	971	0.902869
chr5	86000000	87000000	1000000	5	972	0.891341
chr5	87000000	88000000	1000000	5	973	0.916365
chr5	88000000	89000000	1000000	5	974	0.925938
chr5	89000000	90000000	1000000	5	975	0.903594
chr5	90000000	91000000	1000000	5	976	0.905264
chr5	91000000	92000000	1000000	5	977	0.876501
chr5	92000000	93000000	1000000	5	978	0.920825472222
chr5	93000000	94000000	1000000	5	979	0.902653527778
chr5	94000000	95000000	1000000	5	980	0.92585
chr5	95000000	96000000	1000000	5	981	0.91613
chr5	96000000	97000000	1000000	5	982	0.904658
chr5	97000000	98000000	1000000	5	983	0.878732
chr5	98000000	99000000	1000000	5	984	0.820245
chr5	99000000	100000000	1000000	5	985	0.821473
chr5	100000000	101000000	1000000	5	986	0.892196
chr5	101000000	102000000	1000000	5	987	0.892817
chr5	102000000	103000000	1000000	5	988	0.935828861111
chr5	103000000	104000000	1000000	5	989	0.917181138889
chr5	104000000	105000000	1000000	5	990	0.922735
chr5	105000000	106000000	1000000	5	991	0.935443
chr5	106000000	107000000	1000000	5	992	0.92807
chr5	107000000	108000000	1000000	5	993	0.927851
chr5	108000000	109000000	1000000	5	994	0.896397
chr5	109000000	110000000	1000000	5	995	0.930145
chr5	110000000	111000000	1000000	5	996	0.88388925
chr5	111000000	112000000	1000000	5	997	0.90355375
chr5	112000000	113000000	1000000	5	998	0.909874
chr5	113000000	114000000	1000000	5	999	0.9037155
chr5	114000000	115000000	1000000	5	1000	0.8915915
chr5	115000000	116000000	1000000	5	1001	0.91903
chr5	116000000	117000000	1000000	5	1002	0.917902666667
chr5	117000000	118000000	1000000	5	1003	0.922441333333
chr5	118000000	119000000	1000000	5	1004	0.890905
chr5	119000000	120000000	1000000	5	1005	0.893828722222
chr5	120000000	121000000	1000000	5	1006	0.910046277778
chr5	121000000	122000000	1000000	5	1007	0.897424
chr5	122000000	123000000	1000000	5	1008	0.915813
chr5	123000000	124000000	1000000	5	1009	0.917715
chr5	124000000	125000000	1000000	5	1010	0.923362361111
chr5	125000000	126000000	1000000	5	1011	0.891897361111
chr5	126000000	127000000	1000000	5	1012	0.876228277778
chr5	127000000	128000000	1000000	5	1013	0.908508
chr5	128000000	129000000	1000000	5	1014	0.901189
chr5	129000000	130000000	1000000	5	1015	0.9026095
chr5	130000000	131000000	1000000	5	1016	0.8399185
chr5	131000000	132000000	1000000	5	1017	0.884638
chr5	132000000	133000000	1000000	5	1018	0.88976
chr5	133000000	134000000	1000000	5	1019	0.876818
chr5	134000000	135000000	1000000	5	1020	0.911932
chr5	135000000	136000000	1000000	5	1021	0.933576
chr5	136000000	137000000	1000000	5	1022	0.907643
chr5	137000000	138000000	1000000	5	1023	0.852173916667
chr5	138000000	139000000	1000000	5	1024	0.796455083333
chr5	139000000	140000000	1000000	5	1025	0.899608
chr5	140000000	141000000	1000000	5	1026	0.879537
chr5	141000000	142000000	1000000	5	1027	0.890848027778
chr5	142000000	143000000	1000000	5	1028	0.933462972222
chr5	143000000	144000000	1000000	5	1029	0.917238
chr5	144000000	145000000	1000000	5	1030	0.892283
chr5	145000000	146000000	1000000	5	1031	0.895185
chr5	146000000	147000000	1000000	5	1032	0.918876
chr5	147000000	148000000	1000000	5	1033	0.903629
chr5	148000000	149000000	1000000	5	1034	0.919769
chr5	149000000	150000000	1000000	5	1035	0.919774
chr5	150000000	151000000	1000000	5	1036	0.904782
chr5	151000000	152000000	1000000	5	1037	0.898287
chr5	152000000	153000000	1000000	5	1038	0.876441
chr5	153000000	154000000	1000000	5	1039	0.925366
chr5	154000000	155000000	1000000	5	1040	0.882235
chr5	155000000	156000000	1000000	5	1041	0.884412
chr5	156000000	157000000	1000000	5	1042	0.875089916667
chr5	157000000	158000000	1000000	5	1043	0.894159083333
chr5	158000000	159000000	1000000	5	1044	0.942652
chr5	159000000	160000000	1000000	5	1045	0.90077
chr5	160000000	161000000	1000000	5	1046	0.905058
chr5	161000000	162000000	1000000	5	1047	0.917125
chr5	162000000	163000000	1000000	5	1048	0.880295
chr5	163000000	164000000	1000000	5	1049	0.926981
chr5	164000000	165000000	1000000	5	1050	0.926265
chr5	165000000	166000000	1000000	5	1051	0.928003
chr5	166000000	167000000	1000000	5	1052	0.927697
chr5	167000000	168000000	1000000	5	1053	0.9242155
chr5	168000000	169000000	1000000	5	1054	0.9275365
chr5	169000000	170000000	1000000	5	1055	0.940466
chr5	170000000	171000000	1000000	5	1056	0.88265
chr5	171000000	172000000	1000000	5	1057	0.897353
chr5	172000000	173000000	1000000	5	1058	0.896779
chr5	173000000	174000000	1000000	5	1059	0.924653
chr5	174000000	175000000	1000000	5	1060	0.906155
chr5	175000000	176000000	1000000	5	1061	0.668426
chr5	176000000	177000000	1000000	5	1062	0.882278027778
chr5	177000000	178000000	1000000	5	1063	0.621832972222
chr5	178000000	179000000	1000000	5	1064	0.868574
chr5	179000000	180000000	1000000	5	1065	0.842838
chr5	180000000	180915260	915260	5	1066	0.664741712737
chr6	1	1000000	999999	6	1067	0.783061283061
chr6	1000000	2000000	1000000	6	1068	0.932685
chr6	2000000	3000000	1000000	6	1069	0.910496
chr6	3000000	4000000	1000000	6	1070	0.906285
chr6	4000000	5000000	1000000	6	1071	0.900063
chr6	5000000	6000000	1000000	6	1072	0.91552
chr6	6000000	7000000	1000000	6	1073	0.903476
chr6	7000000	8000000	1000000	6	1074	0.8964655
chr6	8000000	9000000	1000000	6	1075	0.9092455
chr6	9000000	10000000	1000000	6	1076	0.911618
chr6	10000000	11000000	1000000	6	1077	0.879511
chr6	11000000	12000000	1000000	6	1078	0.91873
chr6	12000000	13000000	1000000	6	1079	0.925019
chr6	13000000	14000000	1000000	6	1080	0.910308
chr6	14000000	15000000	1000000	6	1081	0.922295
chr6	15000000	16000000	1000000	6	1082	0.890763
chr6	16000000	17000000	1000000	6	1083	0.905041
chr6	17000000	18000000	1000000	6	1084	0.865419
chr6	18000000	19000000	1000000	6	1085	0.895508
chr6	19000000	20000000	1000000	6	1086	0.89184
chr6	20000000	21000000	1000000	6	1087	0.901493
chr6	21000000	22000000	1000000	6	1088	0.877415
chr6	22000000	23000000	1000000	6	1089	0.925253
chr6	23000000	24000000	1000000	6	1090	0.908064
