chr	bin_start	bin_end	bin_len	chr_ind	bin_ind
chrX	155000000	160000000	5000000	20	535	0.8156873
chrX	160000000	165000000	5000000	20	536	0.8647256
chrX	165000000	170000000	5000000	20	537	0.8582375
chrX	170000000	171031299	1031299	20	538	0.00913992935124
chrY	1	5000000	4999999	21	539	0.321888525489
chrY	5000000	10000000	5000000	21	540	0.187849038889
chrY	10000000	15000000	5000000	21	541	0.0374739
chrY	15000000	20000000	5000000	21	542	0.0063028
chrY	20000000	25000000	5000000	21	543	0.0245062
chrY	25000000	30000000	5000000	21	544	0.0157392
chrY	30000000	35000000	5000000	21	545	0.0112932
chrY	35000000	40000000	5000000	21	546	0.036861
chrY	40000000	45000000	5000000	21	547	0.0674368
chrY	45000000	50000000	5000000	21	548	0.0028318
chrY	50000000	55000000	5000000	21	549	0.0017478
chrY	55000000	60000000	5000000	21	550	0.0064454
chrY	60000000	65000000	5000000	21	551	0.001244
chrY	65000000	70000000	5000000	21	552	0.0046944
chrY	70000000	75000000	5000000	21	553	0.0116944
chrY	75000000	80000000	5000000	21	554	0.0151946
chrY	80000000	85000000	5000000	21	555	0.0289478
chrY	85000000	90000000	5000000	21	556	0.0582754
chrY	90000000	91744698	1744698	21	557	0.0279079817825
chrM	1	16299	16298	22	558	0.605225930925
