chr	bin_start	bin_end	bin_len	chr_ind	bin_ind
chr5	1	1000000	999999	5	698
chr5	1000000	2000000	1000000	5	699
chr5	2000000	3000000	1000000	5	700
chr5	3000000	4000000	1000000	5	701
chr5	4000000	5000000	1000000	5	702
chr5	5000000	6000000	1000000	5	703
chr5	6000000	7000000	1000000	5	704
chr5	7000000	8000000	1000000	5	705
chr5	8000000	9000000	1000000	5	706
chr5	9000000	10000000	1000000	5	707
chr5	10000000	11000000	1000000	5	708
chr5	11000000	12000000	1000000	5	709
chr5	12000000	13000000	1000000	5	710
chr5	13000000	14000000	1000000	5	711
chr5	14000000	15000000	1000000	5	712
chr5	15000000	16000000	1000000	5	713
chr5	16000000	17000000	1000000	5	714
chr5	17000000	18000000	1000000	5	715
chr5	18000000	19000000	1000000	5	716
chr5	19000000	20000000	1000000	5	717
chr5	20000000	21000000	1000000	5	718
chr5	21000000	22000000	1000000	5	719
chr5	22000000	23000000	1000000	5	720
chr5	23000000	24000000	1000000	5	721
chr5	24000000	25000000	1000000	5	722
chr5	25000000	26000000	1000000	5	723
chr5	26000000	27000000	1000000	5	724
chr5	27000000	28000000	1000000	5	725
chr5	28000000	29000000	1000000	5	726
chr5	29000000	30000000	1000000	5	727
chr5	30000000	31000000	1000000	5	728
chr5	31000000	32000000	1000000	5	729
chr5	32000000	33000000	1000000	5	730
chr5	33000000	34000000	1000000	5	731
chr5	34000000	35000000	1000000	5	732
chr5	35000000	36000000	1000000	5	733
chr5	36000000	37000000	1000000	5	734
chr5	37000000	38000000	1000000	5	735
chr5	38000000	39000000	1000000	5	736
chr5	39000000	40000000	1000000	5	737
chr5	40000000	41000000	1000000	5	738
chr5	41000000	42000000	1000000	5	739
chr5	42000000	43000000	1000000	5	740
chr5	43000000	44000000	1000000	5	741
chr5	44000000	45000000	1000000	5	742
chr5	45000000	46000000	1000000	5	743
chr5	46000000	47000000	1000000	5	744
chr5	47000000	48000000	1000000	5	745
chr5	48000000	49000000	1000000	5	746
chr5	49000000	50000000	1000000	5	747
chr5	50000000	51000000	1000000	5	748
chr5	51000000	52000000	1000000	5	749
chr5	52000000	53000000	1000000	5	750
chr5	53000000	54000000	1000000	5	751
chr5	54000000	55000000	1000000	5	752
chr5	55000000	56000000	1000000	5	753
chr5	56000000	57000000	1000000	5	754
chr5	57000000	58000000	1000000	5	755
chr5	58000000	59000000	1000000	5	756
chr5	59000000	60000000	1000000	5	757
chr5	60000000	61000000	1000000	5	758
chr5	61000000	62000000	1000000	5	759
chr5	62000000	63000000	1000000	5	760
chr5	63000000	64000000	1000000	5	761
chr5	64000000	65000000	1000000	5	762
chr5	65000000	66000000	1000000	5	763
chr5	66000000	67000000	1000000	5	764
chr5	67000000	68000000	1000000	5	765
chr5	68000000	69000000	1000000	5	766
chr5	69000000	70000000	1000000	5	767
chr5	70000000	71000000	1000000	5	768
chr5	71000000	72000000	1000000	5	769
chr5	72000000	73000000	1000000	5	770
chr5	73000000	74000000	1000000	5	771
chr5	74000000	75000000	1000000	5	772
chr5	75000000	76000000	1000000	5	773
chr5	76000000	77000000	1000000	5	774
chr5	77000000	78000000	1000000	5	775
chr5	78000000	79000000	1000000	5	776
chr5	79000000	80000000	1000000	5	777
chr5	80000000	81000000	1000000	5	778
chr5	81000000	82000000	1000000	5	779
chr5	82000000	83000000	1000000	5	780
chr5	83000000	84000000	1000000	5	781
chr5	84000000	85000000	1000000	5	782
chr5	85000000	86000000	1000000	5	783
chr5	86000000	87000000	1000000	5	784
chr5	87000000	88000000	1000000	5	785
chr5	88000000	89000000	1000000	5	786
chr5	89000000	90000000	1000000	5	787
chr5	90000000	91000000	1000000	5	788
chr5	91000000	92000000	1000000	5	789
chr5	92000000	93000000	1000000	5	790
chr5	93000000	94000000	1000000	5	791
chr5	94000000	95000000	1000000	5	792
chr5	95000000	96000000	1000000	5	793
chr5	96000000	97000000	1000000	5	794
chr5	97000000	98000000	1000000	5	795
chr5	98000000	99000000	1000000	5	796
chr5	99000000	100000000	1000000	5	797
chr5	100000000	101000000	1000000	5	798
chr5	101000000	102000000	1000000	5	799
chr5	102000000	103000000	1000000	5	800
chr5	103000000	104000000	1000000	5	801
chr5	104000000	105000000	1000000	5	802
chr5	105000000	106000000	1000000	5	803
chr5	106000000	107000000	1000000	5	804
chr5	107000000	108000000	1000000	5	805
chr5	108000000	109000000	1000000	5	806
chr5	109000000	110000000	1000000	5	807
chr5	110000000	111000000	1000000	5	808
chr5	111000000	112000000	1000000	5	809
chr5	112000000	113000000	1000000	5	810
chr5	113000000	114000000	1000000	5	811
chr5	114000000	115000000	1000000	5	812
chr5	115000000	116000000	1000000	5	813
chr5	116000000	117000000	1000000	5	814
chr5	117000000	118000000	1000000	5	815
chr5	118000000	119000000	1000000	5	816
chr5	119000000	120000000	1000000	5	817
chr5	120000000	121000000	1000000	5	818
chr5	121000000	122000000	1000000	5	819
chr5	122000000	123000000	1000000	5	820
chr5	123000000	124000000	1000000	5	821
chr5	124000000	125000000	1000000	5	822
chr5	125000000	126000000	1000000	5	823
chr5	126000000	127000000	1000000	5	824
chr5	127000000	128000000	1000000	5	825
chr5	128000000	129000000	1000000	5	826
chr5	129000000	130000000	1000000	5	827
chr5	130000000	131000000	1000000	5	828
chr5	131000000	132000000	1000000	5	829
chr5	132000000	133000000	1000000	5	830
chr5	133000000	134000000	1000000	5	831
chr5	134000000	135000000	1000000	5	832
chr5	135000000	136000000	1000000	5	833
chr5	136000000	137000000	1000000	5	834
chr5	137000000	138000000	1000000	5	835
chr5	138000000	139000000	1000000	5	836
chr5	139000000	140000000	1000000	5	837
chr5	140000000	141000000	1000000	5	838
chr5	141000000	142000000	1000000	5	839
chr5	142000000	143000000	1000000	5	840
chr5	143000000	144000000	1000000	5	841
chr5	144000000	145000000	1000000	5	842
chr5	145000000	146000000	1000000	5	843
chr5	146000000	147000000	1000000	5	844
chr5	147000000	148000000	1000000	5	845
chr5	148000000	149000000	1000000	5	846
chr5	149000000	150000000	1000000	5	847
chr5	150000000	151000000	1000000	5	848
chr5	151000000	151834684	834684	5	849
chr6	1	1000000	999999	6	850
chr6	1000000	2000000	1000000	6	851
chr6	2000000	3000000	1000000	6	852
chr6	3000000	4000000	1000000	6	853
chr6	4000000	5000000	1000000	6	854
chr6	5000000	6000000	1000000	6	855
chr6	6000000	7000000	1000000	6	856
chr6	7000000	8000000	1000000	6	857
chr6	8000000	9000000	1000000	6	858
chr6	9000000	10000000	1000000	6	859
chr6	10000000	11000000	1000000	6	860
chr6	11000000	12000000	1000000	6	861
chr6	12000000	13000000	1000000	6	862
chr6	13000000	14000000	1000000	6	863
chr6	14000000	15000000	1000000	6	864
chr6	15000000	16000000	1000000	6	865
chr6	16000000	17000000	1000000	6	866
chr6	17000000	18000000	1000000	6	867
chr6	18000000	19000000	1000000	6	868
chr6	19000000	20000000	1000000	6	869
chr6	20000000	21000000	1000000	6	870
chr6	21000000	22000000	1000000	6	871
chr6	22000000	23000000	1000000	6	872
chr6	23000000	24000000	1000000	6	873
chr6	24000000	25000000	1000000	6	874
chr6	25000000	26000000	1000000	6	875
chr6	26000000	27000000	1000000	6	876
chr6	27000000	28000000	1000000	6	877
chr6	28000000	29000000	1000000	6	878
chr6	29000000	30000000	1000000	6	879
chr6	30000000	31000000	1000000	6	880
chr6	31000000	32000000	1000000	6	881
chr6	32000000	33000000	1000000	6	882
chr6	33000000	34000000	1000000	6	883
chr6	34000000	35000000	1000000	6	884
chr6	35000000	36000000	1000000	6	885
chr6	36000000	37000000	1000000	6	886
chr6	37000000	38000000	1000000	6	887
chr6	38000000	39000000	1000000	6	888
chr6	39000000	40000000	1000000	6	889
chr6	40000000	41000000	1000000	6	890
chr6	41000000	42000000	1000000	6	891
chr6	42000000	43000000	1000000	6	892
chr6	43000000	44000000	1000000	6	893
chr6	44000000	45000000	1000000	6	894
chr6	45000000	46000000	1000000	6	895
chr6	46000000	47000000	1000000	6	896
chr6	47000000	48000000	1000000	6	897
chr6	48000000	49000000	1000000	6	898
chr6	49000000	50000000	1000000	6	899
chr6	50000000	51000000	1000000	6	900
chr6	51000000	52000000	1000000	6	901
chr6	52000000	53000000	1000000	6	902
chr6	53000000	54000000	1000000	6	903
chr6	54000000	55000000	1000000	6	904
chr6	55000000	56000000	1000000	6	905
chr6	56000000	57000000	1000000	6	906
chr6	57000000	58000000	1000000	6	907
chr6	58000000	59000000	1000000	6	908
chr6	59000000	60000000	1000000	6	909
chr6	60000000	61000000	1000000	6	910
chr6	61000000	62000000	1000000	6	911
chr6	62000000	63000000	1000000	6	912
chr6	63000000	64000000	1000000	6	913
chr6	64000000	65000000	1000000	6	914
chr6	65000000	66000000	1000000	6	915
chr6	66000000	67000000	1000000	6	916
chr6	67000000	68000000	1000000	6	917
chr6	68000000	69000000	1000000	6	918
chr6	69000000	70000000	1000000	6	919
chr6	70000000	71000000	1000000	6	920
chr6	71000000	72000000	1000000	6	921
chr6	72000000	73000000	1000000	6	922
chr6	73000000	74000000	1000000	6	923
chr6	74000000	75000000	1000000	6	924
chr6	75000000	76000000	1000000	6	925
chr6	76000000	77000000	1000000	6	926
chr6	77000000	78000000	1000000	6	927
chr6	78000000	79000000	1000000	6	928
chr6	79000000	80000000	1000000	6	929
chr6	80000000	81000000	1000000	6	930
chr6	81000000	82000000	1000000	6	931
chr6	82000000	83000000	1000000	6	932
chr6	83000000	84000000	1000000	6	933
chr6	84000000	85000000	1000000	6	934
chr6	85000000	86000000	1000000	6	935
chr6	86000000	87000000	1000000	6	936
chr6	87000000	88000000	1000000	6	937
chr6	88000000	89000000	1000000	6	938
chr6	89000000	90000000	1000000	6	939
chr6	90000000	91000000	1000000	6	940
chr6	91000000	92000000	1000000	6	941
chr6	92000000	93000000	1000000	6	942
chr6	93000000	94000000	1000000	6	943
chr6	94000000	95000000	1000000	6	944
chr6	95000000	96000000	1000000	6	945
chr6	96000000	97000000	1000000	6	946
chr6	97000000	98000000	1000000	6	947
chr6	98000000	99000000	1000000	6	948
chr6	99000000	100000000	1000000	6	949
chr6	100000000	101000000	1000000	6	950
chr6	101000000	102000000	1000000	6	951
chr6	102000000	103000000	1000000	6	952
chr6	103000000	104000000	1000000	6	953
chr6	104000000	105000000	1000000	6	954
chr6	105000000	106000000	1000000	6	955
chr6	106000000	107000000	1000000	6	956
chr6	107000000	108000000	1000000	6	957
chr6	108000000	109000000	1000000	6	958
chr6	109000000	110000000	1000000	6	959
chr6	110000000	111000000	1000000	6	960
chr6	111000000	112000000	1000000	6	961
chr6	112000000	113000000	1000000	6	962
chr6	113000000	114000000	1000000	6	963
chr6	114000000	115000000	1000000	6	964
chr6	115000000	116000000	1000000	6	965
chr6	116000000	117000000	1000000	6	966
chr6	117000000	118000000	1000000	6	967
chr6	118000000	119000000	1000000	6	968
chr6	119000000	120000000	1000000	6	969
chr6	120000000	121000000	1000000	6	970
chr6	121000000	122000000	1000000	6	971
chr6	122000000	123000000	1000000	6	972
chr6	123000000	124000000	1000000	6	973
chr6	124000000	125000000	1000000	6	974
chr6	125000000	126000000	1000000	6	975
chr6	126000000	127000000	1000000	6	976
chr6	127000000	128000000	1000000	6	977
chr6	128000000	129000000	1000000	6	978
chr6	129000000	130000000	1000000	6	979
chr6	130000000	131000000	1000000	6	980
chr6	131000000	132000000	1000000	6	981
chr6	132000000	133000000	1000000	6	982
chr6	133000000	134000000	1000000	6	983
chr6	134000000	135000000	1000000	6	984
chr6	135000000	136000000	1000000	6	985
chr6	136000000	137000000	1000000	6	986
chr6	137000000	138000000	1000000	6	987
chr6	138000000	139000000	1000000	6	988
chr6	139000000	140000000	1000000	6	989
chr6	140000000	141000000	1000000	6	990
chr6	141000000	142000000	1000000	6	991
chr6	142000000	143000000	1000000	6	992
chr6	143000000	144000000	1000000	6	993
chr6	144000000	145000000	1000000	6	994
chr6	145000000	146000000	1000000	6	995
chr6	146000000	147000000	1000000	6	996
chr6	147000000	148000000	1000000	6	997
chr6	148000000	149000000	1000000	6	998
chr6	149000000	149736546	736546	6	999
chr7	1	1000000	999999	7	1000
chr7	1000000	2000000	1000000	7	1001
chr7	2000000	3000000	1000000	7	1002
chr7	3000000	4000000	1000000	7	1003
chr7	4000000	5000000	1000000	7	1004
chr7	5000000	6000000	1000000	7	1005
chr7	6000000	7000000	1000000	7	1006
chr7	7000000	8000000	1000000	7	1007
chr7	8000000	9000000	1000000	7	1008
chr7	9000000	10000000	1000000	7	1009
chr7	10000000	11000000	1000000	7	1010
chr7	11000000	12000000	1000000	7	1011
chr7	12000000	13000000	1000000	7	1012
chr7	13000000	14000000	1000000	7	1013
chr7	14000000	15000000	1000000	7	1014
chr7	15000000	16000000	1000000	7	1015
chr7	16000000	17000000	1000000	7	1016
chr7	17000000	18000000	1000000	7	1017
chr7	18000000	19000000	1000000	7	1018
chr7	19000000	20000000	1000000	7	1019
chr7	20000000	21000000	1000000	7	1020
chr7	21000000	22000000	1000000	7	1021
chr7	22000000	23000000	1000000	7	1022
chr7	23000000	24000000	1000000	7	1023
chr7	24000000	25000000	1000000	7	1024
chr7	25000000	26000000	1000000	7	1025
chr7	26000000	27000000	1000000	7	1026
chr7	27000000	28000000	1000000	7	1027
chr7	28000000	29000000	1000000	7	1028
chr7	29000000	30000000	1000000	7	1029
chr7	30000000	31000000	1000000	7	1030
chr7	31000000	32000000	1000000	7	1031
chr7	32000000	33000000	1000000	7	1032
chr7	33000000	34000000	1000000	7	1033
chr7	34000000	35000000	1000000	7	1034
chr7	35000000	36000000	1000000	7	1035
chr7	36000000	37000000	1000000	7	1036
chr7	37000000	38000000	1000000	7	1037
chr7	38000000	39000000	1000000	7	1038
chr7	39000000	40000000	1000000	7	1039
chr7	40000000	41000000	1000000	7	1040
chr7	41000000	42000000	1000000	7	1041
chr7	42000000	43000000	1000000	7	1042
chr7	43000000	44000000	1000000	7	1043
chr7	44000000	45000000	1000000	7	1044
chr7	45000000	46000000	1000000	7	1045
chr7	46000000	47000000	1000000	7	1046
chr7	47000000	48000000	1000000	7	1047
chr7	48000000	49000000	1000000	7	1048
chr7	49000000	50000000	1000000	7	1049
chr7	50000000	51000000	1000000	7	1050
chr7	51000000	52000000	1000000	7	1051
chr7	52000000	53000000	1000000	7	1052
chr7	53000000	54000000	1000000	7	1053
chr7	54000000	55000000	1000000	7	1054
chr7	55000000	56000000	1000000	7	1055
chr7	56000000	57000000	1000000	7	1056
chr7	57000000	58000000	1000000	7	1057
chr7	58000000	59000000	1000000	7	1058
chr7	59000000	60000000	1000000	7	1059
chr7	60000000	61000000	1000000	7	1060
chr7	61000000	62000000	1000000	7	1061
chr7	62000000	63000000	1000000	7	1062
chr7	63000000	64000000	1000000	7	1063
chr7	64000000	65000000	1000000	7	1064
chr7	65000000	66000000	1000000	7	1065
chr7	66000000	67000000	1000000	7	1066
chr7	67000000	68000000	1000000	7	1067
chr7	68000000	69000000	1000000	7	1068
chr7	69000000	70000000	1000000	7	1069
chr7	70000000	71000000	1000000	7	1070
chr7	71000000	72000000	1000000	7	1071
chr7	72000000	73000000	1000000	7	1072
chr7	73000000	74000000	1000000	7	1073
chr7	74000000	75000000	1000000	7	1074
chr7	75000000	76000000	1000000	7	1075
chr7	76000000	77000000	1000000	7	1076
chr7	77000000	78000000	1000000	7	1077
chr7	78000000	79000000	1000000	7	1078
chr7	79000000	80000000	1000000	7	1079
chr7	80000000	81000000	1000000	7	1080
chr7	81000000	82000000	1000000	7	1081
chr7	82000000	83000000	1000000	7	1082
chr7	83000000	84000000	1000000	7	1083
chr7	84000000	85000000	1000000	7	1084
chr7	85000000	86000000	1000000	7	1085
chr7	86000000	87000000	1000000	7	1086
chr7	87000000	88000000	1000000	7	1087
chr7	88000000	89000000	1000000	7	1088
chr7	89000000	90000000	1000000	7	1089
chr7	90000000	91000000	1000000	7	1090
chr7	91000000	92000000	1000000	7	1091
chr7	92000000	93000000	1000000	7	1092
chr7	93000000	94000000	1000000	7	1093
chr7	94000000	95000000	1000000	7	1094
chr7	95000000	96000000	1000000	7	1095
chr7	96000000	97000000	1000000	7	1096
chr7	97000000	98000000	1000000	7	1097
chr7	98000000	99000000	1000000	7	1098
chr7	99000000	100000000	1000000	7	1099
chr7	100000000	101000000	1000000	7	1100
chr7	101000000	102000000	1000000	7	1101
chr7	102000000	103000000	1000000	7	1102
chr7	103000000	104000000	1000000	7	1103
chr7	104000000	105000000	1000000	7	1104
chr7	105000000	106000000	1000000	7	1105
chr7	106000000	107000000	1000000	7	1106
chr7	107000000	108000000	1000000	7	1107
chr7	108000000	109000000	1000000	7	1108
chr7	109000000	110000000	1000000	7	1109
chr7	110000000	111000000	1000000	7	1110
chr7	111000000	112000000	1000000	7	1111
chr7	112000000	113000000	1000000	7	1112
chr7	113000000	114000000	1000000	7	1113
chr7	114000000	115000000	1000000	7	1114
chr7	115000000	116000000	1000000	7	1115
chr7	116000000	117000000	1000000	7	1116
chr7	117000000	118000000	1000000	7	1117
chr7	118000000	119000000	1000000	7	1118
chr7	119000000	120000000	1000000	7	1119
chr7	120000000	121000000	1000000	7	1120
chr7	121000000	122000000	1000000	7	1121
chr7	122000000	123000000	1000000	7	1122
chr7	123000000	124000000	1000000	7	1123
chr7	124000000	125000000	1000000	7	1124
chr7	125000000	126000000	1000000	7	1125
chr7	126000000	127000000	1000000	7	1126
chr7	127000000	128000000	1000000	7	1127
chr7	128000000	129000000	1000000	7	1128
chr7	129000000	130000000	1000000	7	1129
chr7	130000000	131000000	1000000	7	1130
chr7	131000000	132000000	1000000	7	1131
chr7	132000000	133000000	1000000	7	1132
chr7	133000000	134000000	1000000	7	1133
chr7	134000000	135000000	1000000	7	1134
chr7	135000000	136000000	1000000	7	1135
chr7	136000000	137000000	1000000	7	1136
chr7	137000000	138000000	1000000	7	1137
chr7	138000000	139000000	1000000	7	1138
chr7	139000000	140000000	1000000	7	1139
chr7	140000000	141000000	1000000	7	1140
chr7	141000000	142000000	1000000	7	1141
chr7	142000000	143000000	1000000	7	1142
chr7	143000000	144000000	1000000	7	1143
chr7	144000000	145000000	1000000	7	1144
chr7	145000000	145441459	441459	7	1145
chr8	1	1000000	999999	8	1146
chr8	1000000	2000000	1000000	8	1147
chr8	2000000	3000000	1000000	8	1148
chr8	3000000	4000000	1000000	8	1149
chr8	4000000	5000000	1000000	8	1150
chr8	5000000	6000000	1000000	8	1151
chr8	6000000	7000000	1000000	8	1152
chr8	7000000	8000000	1000000	8	1153
chr8	8000000	9000000	1000000	8	1154
chr8	9000000	10000000	1000000	8	1155
chr8	10000000	11000000	1000000	8	1156
chr8	11000000	12000000	1000000	8	1157
chr8	12000000	13000000	1000000	8	1158
chr8	13000000	14000000	1000000	8	1159
chr8	14000000	15000000	1000000	8	1160
chr8	15000000	16000000	1000000	8	1161
chr8	16000000	17000000	1000000	8	1162
chr8	17000000	18000000	1000000	8	1163
chr8	18000000	19000000	1000000	8	1164
chr8	19000000	20000000	1000000	8	1165
chr8	20000000	21000000	1000000	8	1166
chr8	21000000	22000000	1000000	8	1167
chr8	22000000	23000000	1000000	8	1168
chr8	23000000	24000000	1000000	8	1169
chr8	24000000	25000000	1000000	8	1170
chr8	25000000	26000000	1000000	8	1171
chr8	26000000	27000000	1000000	8	1172
chr8	27000000	28000000	1000000	8	1173
chr8	28000000	29000000	1000000	8	1174
chr8	29000000	30000000	1000000	8	1175
chr8	30000000	31000000	1000000	8	1176
chr8	31000000	32000000	1000000	8	1177
chr8	32000000	33000000	1000000	8	1178
chr8	33000000	34000000	1000000	8	1179
chr8	34000000	35000000	1000000	8	1180
chr8	35000000	36000000	1000000	8	1181
chr8	36000000	37000000	1000000	8	1182
chr8	37000000	38000000	1000000	8	1183
chr8	38000000	39000000	1000000	8	1184
chr8	39000000	40000000	1000000	8	1185
chr8	40000000	41000000	1000000	8	1186
chr8	41000000	42000000	1000000	8	1187
chr8	42000000	43000000	1000000	8	1188
chr8	43000000	44000000	1000000	8	1189
chr8	44000000	45000000	1000000	8	1190
chr8	45000000	46000000	1000000	8	1191
chr8	46000000	47000000	1000000	8	1192
chr8	47000000	48000000	1000000	8	1193
chr8	48000000	49000000	1000000	8	1194
chr8	49000000	50000000	1000000	8	1195
chr8	50000000	51000000	1000000	8	1196
chr8	51000000	52000000	1000000	8	1197
chr8	52000000	53000000	1000000	8	1198
chr8	53000000	54000000	1000000	8	1199
chr8	54000000	55000000	1000000	8	1200
chr8	55000000	56000000	1000000	8	1201
chr8	56000000	57000000	1000000	8	1202
chr8	57000000	58000000	1000000	8	1203
chr8	58000000	59000000	1000000	8	1204
chr8	59000000	60000000	1000000	8	1205
chr8	60000000	61000000	1000000	8	1206
chr8	61000000	62000000	1000000	8	1207
chr8	62000000	63000000	1000000	8	1208
chr8	63000000	64000000	1000000	8	1209
chr8	64000000	65000000	1000000	8	1210
chr8	65000000	66000000	1000000	8	1211
chr8	66000000	67000000	1000000	8	1212
chr8	67000000	68000000	1000000	8	1213
chr8	68000000	69000000	1000000	8	1214
chr8	69000000	70000000	1000000	8	1215
chr8	70000000	71000000	1000000	8	1216
chr8	71000000	72000000	1000000	8	1217
chr8	72000000	73000000	1000000	8	1218
chr8	73000000	74000000	1000000	8	1219
chr8	74000000	75000000	1000000	8	1220
chr8	75000000	76000000	1000000	8	1221
chr8	76000000	77000000	1000000	8	1222
chr8	77000000	78000000	1000000	8	1223
chr8	78000000	79000000	1000000	8	1224
chr8	79000000	80000000	1000000	8	1225
chr8	80000000	81000000	1000000	8	1226
chr8	81000000	82000000	1000000	8	1227
chr8	82000000	83000000	1000000	8	1228
chr8	83000000	84000000	1000000	8	1229
chr8	84000000	85000000	1000000	8	1230
chr8	85000000	86000000	1000000	8	1231
chr8	86000000	87000000	1000000	8	1232
chr8	87000000	88000000	1000000	8	1233
chr8	88000000	89000000	1000000	8	1234
chr8	89000000	90000000	1000000	8	1235
chr8	90000000	91000000	1000000	8	1236
chr8	91000000	92000000	1000000	8	1237
chr8	92000000	93000000	1000000	8	1238
chr8	93000000	94000000	1000000	8	1239
chr8	94000000	95000000	1000000	8	1240
chr8	95000000	96000000	1000000	8	1241
chr8	96000000	97000000	1000000	8	1242
chr8	97000000	98000000	1000000	8	1243
chr8	98000000	99000000	1000000	8	1244
chr8	99000000	100000000	1000000	8	1245
chr8	100000000	101000000	1000000	8	1246
chr8	101000000	102000000	1000000	8	1247
chr8	102000000	103000000	1000000	8	1248
chr8	103000000	104000000	1000000	8	1249
chr8	104000000	105000000	1000000	8	1250
chr8	105000000	106000000	1000000	8	1251
chr8	106000000	107000000	1000000	8	1252
chr8	107000000	108000000	1000000	8	1253
chr8	108000000	109000000	1000000	8	1254
chr8	109000000	110000000	1000000	8	1255
chr8	110000000	111000000	1000000	8	1256
chr8	111000000	112000000	1000000	8	1257
chr8	112000000	113000000	1000000	8	1258
chr8	113000000	114000000	1000000	8	1259
chr8	114000000	115000000	1000000	8	1260
chr8	115000000	116000000	1000000	8	1261
chr8	116000000	117000000	1000000	8	1262
chr8	117000000	118000000	1000000	8	1263
chr8	118000000	119000000	1000000	8	1264
chr8	119000000	120000000	1000000	8	1265
chr8	120000000	121000000	1000000	8	1266
chr8	121000000	122000000	1000000	8	1267
chr8	122000000	123000000	1000000	8	1268
chr8	123000000	124000000	1000000	8	1269
chr8	124000000	125000000	1000000	8	1270
chr8	125000000	126000000	1000000	8	1271
chr8	126000000	127000000	1000000	8	1272
chr8	127000000	128000000	1000000	8	1273
chr8	128000000	129000000	1000000	8	1274
chr8	129000000	129401213	401213	8	1275
chr9	1	1000000	999999	9	1276
chr9	1000000	2000000	1000000	9	1277
chr9	2000000	3000000	1000000	9	1278
chr9	3000000	4000000	1000000	9	1279
chr9	4000000	5000000	1000000	9	1280
chr9	5000000	6000000	1000000	9	1281
chr9	6000000	7000000	1000000	9	1282
chr9	7000000	8000000	1000000	9	1283
chr9	8000000	9000000	1000000	9	1284
chr9	9000000	10000000	1000000	9	1285
chr9	10000000	11000000	1000000	9	1286
chr9	11000000	12000000	1000000	9	1287
chr9	12000000	13000000	1000000	9	1288
chr9	13000000	14000000	1000000	9	1289
chr9	14000000	15000000	1000000	9	1290
chr9	15000000	16000000	1000000	9	1291
chr9	16000000	17000000	1000000	9	1292
chr9	17000000	18000000	1000000	9	1293
chr9	18000000	19000000	1000000	9	1294
chr9	19000000	20000000	1000000	9	1295
chr9	20000000	21000000	1000000	9	1296
chr9	21000000	22000000	1000000	9	1297
chr9	22000000	23000000	1000000	9	1298
chr9	23000000	24000000	1000000	9	1299
chr9	24000000	25000000	1000000	9	1300
chr9	25000000	26000000	1000000	9	1301
chr9	26000000	27000000	1000000	9	1302
chr9	27000000	28000000	1000000	9	1303
chr9	28000000	29000000	1000000	9	1304
chr9	29000000	30000000	1000000	9	1305
chr9	30000000	31000000	1000000	9	1306
chr9	31000000	32000000	1000000	9	1307
chr9	32000000	33000000	1000000	9	1308
chr9	33000000	34000000	1000000	9	1309
chr9	34000000	35000000	1000000	9	1310
chr9	35000000	36000000	1000000	9	1311
chr9	36000000	37000000	1000000	9	1312
chr9	37000000	38000000	1000000	9	1313
chr9	38000000	39000000	1000000	9	1314
chr9	39000000	40000000	1000000	9	1315
chr9	40000000	41000000	1000000	9	1316
chr9	41000000	42000000	1000000	9	1317
chr9	42000000	43000000	1000000	9	1318
chr9	43000000	44000000	1000000	9	1319
chr9	44000000	45000000	1000000	9	1320
chr9	45000000	46000000	1000000	9	1321
chr9	46000000	47000000	1000000	9	1322
chr9	47000000	48000000	1000000	9	1323
chr9	48000000	49000000	1000000	9	1324
chr9	49000000	50000000	1000000	9	1325
chr9	50000000	51000000	1000000	9	1326
chr9	51000000	52000000	1000000	9	1327
chr9	52000000	53000000	1000000	9	1328
chr9	53000000	54000000	1000000	9	1329
chr9	54000000	55000000	1000000	9	1330
chr9	55000000	56000000	1000000	9	1331
chr9	56000000	57000000	1000000	9	1332
chr9	57000000	58000000	1000000	9	1333
chr9	58000000	59000000	1000000	9	1334
chr9	59000000	60000000	1000000	9	1335
chr9	60000000	61000000	1000000	9	1336
chr9	61000000	62000000	1000000	9	1337
chr9	62000000	63000000	1000000	9	1338
chr9	63000000	64000000	1000000	9	1339
chr9	64000000	65000000	1000000	9	1340
chr9	65000000	66000000	1000000	9	1341
chr9	66000000	67000000	1000000	9	1342
chr9	67000000	68000000	1000000	9	1343
chr9	68000000	69000000	1000000	9	1344
chr9	69000000	70000000	1000000	9	1345
chr9	70000000	71000000	1000000	9	1346
chr9	71000000	72000000	1000000	9	1347
chr9	72000000	73000000	1000000	9	1348
chr9	73000000	74000000	1000000	9	1349
chr9	74000000	75000000	1000000	9	1350
chr9	75000000	76000000	1000000	9	1351
chr9	76000000	77000000	1000000	9	1352
chr9	77000000	78000000	1000000	9	1353
chr9	78000000	79000000	1000000	9	1354
chr9	79000000	80000000	1000000	9	1355
chr9	80000000	81000000	1000000	9	1356
chr9	81000000	82000000	1000000	9	1357
chr9	82000000	83000000	1000000	9	1358
chr9	83000000	84000000	1000000	9	1359
chr9	84000000	85000000	1000000	9	1360
chr9	85000000	86000000	1000000	9	1361
chr9	86000000	87000000	1000000	9	1362
chr9	87000000	88000000	1000000	9	1363
chr9	88000000	89000000	1000000	9	1364
chr9	89000000	90000000	1000000	9	1365
chr9	90000000	91000000	1000000	9	1366
chr9	91000000	92000000	1000000	9	1367
chr9	92000000	93000000	1000000	9	1368
chr9	93000000	94000000	1000000	9	1369
chr9	94000000	95000000	1000000	9	1370
chr9	95000000	96000000	1000000	9	1371
chr9	96000000	97000000	1000000	9	1372
chr9	97000000	98000000	1000000	9	1373
chr9	98000000	99000000	1000000	9	1374
chr9	99000000	100000000	1000000	9	1375
chr9	100000000	101000000	1000000	9	1376
chr9	101000000	102000000	1000000	9	1377
